age,height_cm,weight_kgs,overall_rating,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,region,position_attacker,position_midfielder,position_defender,position_goalkeeper
26.0,152.4,74.8,66,0,1,3,2,1,62,66,62.0,64.0,58,61.0,53,50,62.0,66.0,70.0,66.0,72.0,67.0,67.0,64.0,56.0,66.0,69,43,57,61,67.0,60,10,39,33,7,1,1,0,0
27.0,175.26,73.9,66,1,1,3,3,0,65,63,60.0,64.0,52,61.0,72,68,62.0,66.0,70.0,66.0,72.0,65.0,67.0,64.0,55.0,65.0,66,63,50,58,67.0,50,52,53,51,6,1,1,0,0
31.0,152.4,73.9,66,0,1,3,3,0,54,52,58.0,64.0,59,63.0,74,68,62.0,63.0,68.0,62.0,65.0,66.0,65.0,68.0,56.0,61.0,65,53,55,59,67.0,59,52,54,58,6,1,1,0,0
27.0,154.94,73.9,66,1,1,3,3,0,39,71,52.0,65.0,56,64.0,41,47,54.0,63.0,68.0,66.0,65.0,66.0,65.0,70.0,64.0,61.0,61,46,25,68,55.0,69,21,27,25,12,1,0,0,0
27.0,182.88,73.9,66,1,1,3,1,1,9,12,49.0,64.0,14,63.0,16,9,54.0,63.0,70.0,66.0,65.0,66.0,65.0,71.0,67.0,61.0,17,41,23,18,48.0,28,12,15,13,0,0,0,0,1
27.0,187.96,74.8,66,0,1,3,2,0,72,31,52.0,64.0,35,64.0,36,29,44.0,63.0,71.0,72.0,65.0,65.0,64.0,71.0,64.0,61.0,26,56,59,43,48.0,44,59,71,67,12,0,0,1,0
22.0,175.26,74.8,66,1,1,3,3,1,60,50,45.0,63.0,34,64.0,66,66,52.0,63.0,73.0,73.0,65.0,66.0,43.0,70.0,64.0,61.0,62,73,55,57,43.0,38,61,69,65,12,0,0,1,0
22.0,185.42,69.9,66,0,1,3,3,0,64,60,45.0,62.0,51,67.0,49,56,54.0,63.0,78.0,73.0,72.0,74.0,64.0,70.0,65.0,61.0,39,41,28,57,48.0,52,41,29,26,12,1,1,1,0
22.0,175.26,69.9,66,0,1,3,2,1,69,20,52.0,63.0,38,67.0,59,36,52.0,63.0,78.0,73.0,72.0,74.0,64.0,73.0,67.0,64.0,42,51,58,48,60.0,40,60,65,67,6,1,1,1,0
23.0,172.72,73.0,66,0,1,3,3,2,48,63,52.0,63.0,59,67.0,61,59,52.0,63.0,78.0,73.0,72.0,74.0,63.0,73.0,68.0,61.0,67,48,29,67,63.0,63,39,36,35,2,1,1,0,0
23.0,187.96,73.0,66,0,1,3,3,1,58,64,52.0,62.0,56,67.0,54,36,55.0,63.0,73.0,73.0,65.0,74.0,63.0,73.0,67.0,61.0,54,45,25,63,63.0,53,22,23,26,12,1,0,0,0
26.0,175.26,79.8,66,1,1,3,3,0,69,50,52.0,62.0,61,57.0,71,64,55.0,61.0,66.0,66.0,65.0,67.0,63.0,73.0,65.0,65.0,67,52,61,55,63.0,46,57,59,59,12,1,1,1,0
28.0,185.42,81.2,66,1,1,4,2,1,50,68,52.0,55.0,60,49.0,53,45,37.0,56.0,62.0,55.0,64.0,63.0,62.0,70.0,67.0,65.0,59,58,58,68,46.0,55,39,14,18,6,1,0,0,0
29.0,187.96,82.1,66,1,1,2,1,0,15,9,52.0,53.0,10,57.0,9,11,52.0,56.0,44.0,41.0,47.0,58.0,62.0,57.0,65.0,65.0,8,25,10,15,45.0,34,11,9,19,12,0,0,0,1
29.0,185.42,82.1,66,1,1,2,1,2,20,11,52.0,53.0,18,57.0,12,11,35.0,56.0,44.0,41.0,44.0,41.0,29.0,57.0,67.0,65.0,13,30,17,11,37.0,24,15,14,17,6,0,0,0,1
28.0,187.96,82.1,66,1,1,4,2,1,39,47,40.0,53.0,40,57.0,52,58,35.0,56.0,44.0,41.0,44.0,41.0,29.0,57.0,67.0,65.0,57,73,69,44,37.0,80,66,66,65,12,0,0,1,0
25.0,187.96,81.2,66,1,1,3,1,0,11,7,40.0,53.0,6,57.0,12,10,52.0,56.0,48.0,46.0,47.0,58.0,61.0,62.0,63.0,62.0,5,17,11,6,45.0,17,8,14,13,6,0,0,0,1
25.0,185.42,79.8,66,0,1,2,3,0,64,63,59.0,62.0,61,63.0,76,70,52.0,64.0,54.0,53.0,66.0,58.0,64.0,62.0,67.0,77.0,71,64,61,63,58.0,57,30,51,43,10,1,1,0,0
25.0,152.4,74.8,66,1,1,3,2,0,46,64,59.0,62.0,41,65.0,42,39,49.0,64.0,63.0,63.0,70.0,67.0,64.0,69.0,67.0,65.0,59,57,48,59,62.0,40,48,44,44,6,1,1,0,0
27.0,187.96,74.8,66,1,1,3,3,1,42,67,57.0,64.0,53,65.0,49,51,60.0,64.0,69.0,68.0,71.0,68.0,64.0,75.0,67.0,67.0,54,51,27,68,63.0,62,32,26,34,12,1,0,0,0
27.0,175.26,74.8,66,1,1,3,3,1,59,67,59.0,64.0,59,65.0,62,62,59.0,65.0,73.0,75.0,71.0,71.0,64.0,69.0,76.0,65.0,66,46,49,63,62.0,67,42,38,47,2,1,0,0,0
30.0,152.4,74.8,66,1,1,3,2,0,41,42,57.0,64.0,39,65.0,51,50,58.0,65.0,69.0,68.0,70.0,68.0,64.0,62.0,79.0,67.0,59,75,65,48,60.0,50,62,65,63,12,1,1,1,0
30.0,152.4,73.9,66,1,1,4,2,0,62,51,57.0,64.0,51,65.0,64,63,59.0,65.0,69.0,68.0,70.0,68.0,62.0,71.0,79.0,67.0,53,74,57,67,62.0,53,53,58,56,12,1,1,0,0
27.0,185.42,73.9,66,0,1,2,2,1,39,38,57.0,67.0,29,64.0,48,49,59.0,65.0,69.0,68.0,71.0,74.0,62.0,62.0,79.0,67.0,36,78,71,40,60.0,48,64,67,62,12,0,1,0,0
30.0,152.4,77.1,66,1,1,3,3,0,47,45,55.0,67.0,45,65.0,57,45,59.0,65.0,60.0,63.0,67.0,67.0,62.0,58.0,79.0,65.0,62,53,54,54,60.0,50,64,62,56,7,0,1,0,0
32.0,152.4,77.1,66,1,1,3,4,1,54,54,51.0,67.0,52,64.0,48,38,58.0,64.0,58.0,60.0,62.0,63.0,56.0,58.0,69.0,65.0,50,49,26,57,54.0,56,17,31,25,11,1,1,0,0
32.0,152.4,77.1,66,0,1,2,2,1,58,38,51.0,67.0,38,64.0,65,55,60.0,64.0,60.0,63.0,63.0,63.0,56.0,58.0,61.0,64.0,32,65,67,41,60.0,37,73,68,66,4,0,0,1,0
32.0,182.88,77.1,66,1,1,2,1,1,11,12,51.0,67.0,19,64.0,16,20,57.0,64.0,60.0,63.0,62.0,54.0,56.0,58.0,61.0,64.0,17,40,24,14,54.0,23,10,12,13,7,0,0,0,1
35.0,154.94,77.1,66,1,1,5,3,1,52,61,51.0,62.0,31,64.0,38,42,32.0,64.0,60.0,63.0,62.0,54.0,52.0,60.0,61.0,63.0,64,52,65,57,42.0,48,35,65,53,6,1,1,0,0
35.0,187.96,73.0,66,1,1,3,1,2,14,11,50.0,62.0,10,64.0,11,12,32.0,64.0,67.0,68.0,63.0,54.0,52.0,62.0,64.0,60.0,9,40,16,9,42.0,22,11,14,15,12,0,0,0,1
31.0,172.72,69.9,66,1,1,3,3,1,42,67,50.0,62.0,71,64.0,44,42,54.0,64.0,74.0,70.0,63.0,68.0,52.0,64.0,64.0,58.0,63,52,35,72,48.0,55,10,36,33,7,1,0,0,0
31.0,152.4,69.9,66,0,1,2,2,1,58,32,51.0,63.0,29,64.0,51,46,37.0,65.0,76.0,74.0,66.0,70.0,52.0,70.0,67.0,58.0,58,60,66,57,48.0,49,69,70,72,10,0,0,1,0
27.0,182.88,69.9,66,1,1,3,2,1,68,31,51.0,62.0,23,64.0,46,37,54.0,65.0,78.0,74.0,66.0,70.0,65.0,70.0,70.0,58.0,23,72,65,61,58.0,42,60,66,63,6,0,0,1,0
25.0,172.72,73.0,66,1,1,3,3,0,50,65,52.0,62.0,68,64.0,63,70,54.0,65.0,81.0,74.0,66.0,70.0,65.0,70.0,70.0,60.0,57,49,21,62,58.0,64,30,12,15,2,1,1,0,0
25.0,182.88,74.8,66,0,1,2,3,0,67,61,52.0,63.0,49,64.0,64,74,53.0,65.0,81.0,74.0,66.0,68.0,70.0,74.0,70.0,68.0,72,71,60,64,58.0,70,58,67,57,7,1,1,1,0
26.0,175.26,77.1,66,1,1,3,3,1,59,56,59.0,63.0,46,64.0,44,42,53.0,63.0,81.0,74.0,71.0,71.0,70.0,74.0,70.0,75.0,57,61,32,57,58.0,50,36,33,31,11,1,1,0,0
27.0,182.88,77.1,66,1,1,2,2,1,24,40,59.0,62.0,38,63.0,40,60,53.0,63.0,81.0,72.0,66.0,70.0,67.0,71.0,70.0,78.0,65,65,62,24,56.0,37,61,74,72,7,0,0,1,0
27.0,154.94,78.0,66,1,1,3,3,1,54,44,59.0,60.0,44,64.0,60,36,53.0,65.0,60.0,70.0,66.0,70.0,66.0,64.0,68.0,75.0,44,65,55,54,56.0,40,64,64,66,11,0,0,1,0
27.0,187.96,78.0,66,1,1,3,2,1,41,52,58.0,60.0,49,61.0,59,56,53.0,63.0,60.0,70.0,66.0,70.0,66.0,64.0,68.0,75.0,46,48,59,39,52.0,48,67,70,63,12,0,0,1,0
27.0,187.96,74.8,66,1,1,3,2,1,62,43,59.0,59.0,35,57.0,68,66,57.0,63.0,73.0,70.0,71.0,70.0,58.0,64.0,68.0,72.0,49,56,73,36,56.0,61,60,59,60,12,0,1,0,0
27.0,152.4,74.8,66,0,1,3,2,1,62,38,58.0,59.0,35,57.0,36,35,57.0,63.0,58.0,69.0,66.0,70.0,57.0,64.0,68.0,72.0,35,63,61,59,56.0,42,64,68,67,12,0,0,1,0
25.0,170.18,78.0,66,0,1,2,3,1,62,51,57.0,59.0,45,60.0,68,39,40.0,63.0,58.0,63.0,42.0,58.0,50.0,59.0,68.0,67.0,53,75,65,56,42.0,60,61,63,62,7,0,0,1,0
24.0,182.88,72.1,66,1,1,3,2,1,47,26,56.0,62.0,28,57.0,40,32,40.0,63.0,58.0,64.0,48.0,66.0,50.0,58.0,68.0,60.0,26,66,62,47,42.0,46,58,71,67,12,0,0,1,0
25.0,190.5,74.8,66,0,1,3,1,0,11,10,56.0,62.0,12,60.0,17,18,57.0,62.0,58.0,64.0,48.0,66.0,57.0,57.0,69.0,61.0,10,20,21,13,52.0,16,9,16,17,12,0,0,0,1
24.0,154.94,78.9,66,1,1,4,2,0,48,59,56.0,64.0,56,61.0,55,56,57.0,62.0,58.0,64.0,42.0,58.0,57.0,57.0,69.0,61.0,66,39,55,60,42.0,54,54,55,54,12,1,1,0,0
25.0,154.94,74.8,66,1,1,2,3,1,66,65,52.0,63.0,68,60.0,45,39,60.0,63.0,58.0,64.0,48.0,66.0,60.0,57.0,69.0,60.0,54,72,46,68,52.0,59,31,32,31,10,1,0,0,0
24.0,190.5,73.0,66,0,1,3,2,1,54,26,52.0,64.0,37,57.0,31,33,62.0,63.0,68.0,66.0,71.0,68.0,64.0,76.0,73.0,61.0,29,58,62,26,57.0,42,65,69,65,6,0,0,1,0
25.0,154.94,74.8,66,1,1,3,2,0,64,61,59.0,64.0,54,60.0,62,60,60.0,64.0,71.0,66.0,72.0,72.0,65.0,76.0,73.0,62.0,58,66,63,67,57.0,43,68,66,62,6,0,1,0,0
24.0,175.26,73.0,66,0,1,2,3,1,69,50,59.0,64.0,41,64.0,61,60,60.0,64.0,71.0,66.0,71.0,68.0,60.0,76.0,73.0,62.0,55,67,58,66,57.0,42,67,62,59,7,1,1,1,0
24.0,152.4,73.0,66,1,1,3,2,1,57,42,59.0,64.0,50,64.0,63,42,62.0,63.0,72.0,74.0,72.0,76.0,60.0,76.0,69.0,59.0,63,70,62,46,57.0,47,67,64,60,12,0,1,1,0
24.0,152.4,73.0,66,1,1,3,2,0,64,24,59.0,64.0,28,64.0,35,29,59.0,63.0,72.0,74.0,72.0,78.0,64.0,76.0,69.0,59.0,25,54,65,42,57.0,46,67,70,67,7,0,0,1,0
29.0,152.4,73.9,66,0,1,3,3,1,64,57,58.0,64.0,41,64.0,55,31,59.0,64.0,72.0,71.0,69.0,76.0,53.0,76.0,73.0,59.0,56,44,42,59,54.0,46,19,21,28,7,1,1,0,0
25.0,172.72,73.9,66,1,1,3,3,1,62,70,59.0,64.0,75,64.0,67,64,59.0,64.0,72.0,74.0,69.0,69.0,53.0,75.0,69.0,59.0,60,56,41,67,53.0,77,27,41,32,7,1,0,0,0
25.0,190.5,73.9,66,0,1,2,2,1,28,25,59.0,61.0,30,60.0,33,33,59.0,63.0,72.0,71.0,71.0,77.0,62.0,56.0,67.0,52.0,30,62,61,26,54.0,40,64,66,64,12,0,0,1,0
25.0,182.88,77.1,66,1,1,3,3,0,47,69,58.0,64.0,58,62.0,59,34,56.0,64.0,72.0,70.0,62.0,69.0,62.0,60.0,67.0,73.0,68,53,30,65,53.0,65,37,24,17,12,1,0,0,0
25.0,175.26,77.1,66,1,1,4,3,1,63,68,60.0,63.0,65,63.0,66,57,56.0,63.0,72.0,69.0,68.0,69.0,42.0,60.0,67.0,73.0,70,42,48,71,43.0,58,14,36,22,6,1,1,0,0
25.0,195.58,73.9,66,1,1,4,2,1,29,18,60.0,61.0,24,63.0,24,28,56.0,63.0,72.0,69.0,68.0,69.0,61.0,60.0,69.0,69.0,17,69,58,23,53.0,39,68,66,64,6,0,0,1,0
26.0,170.18,73.9,66,0,1,3,2,1,64,61,58.0,63.0,41,62.0,31,32,57.0,64.0,73.0,69.0,68.0,69.0,60.0,60.0,71.0,64.0,58,59,64,59,56.0,45,67,71,69,3,0,0,1,0
26.0,175.26,73.9,66,1,1,3,2,1,45,52,52.0,61.0,58,63.0,39,36,58.0,64.0,73.0,69.0,68.0,69.0,56.0,60.0,69.0,64.0,63,82,67,50,56.0,53,59,68,65,7,0,1,0,0
27.0,152.4,73.9,66,1,1,3,3,1,58,58,52.0,63.0,52,62.0,44,56,58.0,64.0,74.0,74.0,68.0,70.0,56.0,60.0,69.0,64.0,52,39,54,58,56.0,56,58,56,50,12,1,1,1,0
26.0,154.94,73.9,66,1,1,2,4,0,58,57,52.0,63.0,45,60.0,54,38,57.0,63.0,74.0,74.0,72.0,69.0,56.0,60.0,71.0,64.0,51,62,39,67,57.0,45,47,44,38,2,1,1,0,0
28.0,152.4,73.9,66,0,1,2,2,1,58,25,57.0,58.0,27,62.0,32,28,57.0,64.0,74.0,74.0,72.0,69.0,49.0,60.0,71.0,64.0,36,64,64,47,57.0,35,57,75,68,6,0,0,1,0
25.0,154.94,74.8,66,0,1,3,3,0,73,39,51.0,58.0,21,62.0,29,28,44.0,64.0,73.0,69.0,72.0,69.0,49.0,67.0,69.0,64.0,42,69,63,64,41.0,32,52,65,65,6,0,0,1,0
25.0,193.04,74.8,66,1,1,2,2,2,22,40,57.0,58.0,21,54.0,56,20,44.0,63.0,73.0,69.0,72.0,69.0,49.0,60.0,69.0,64.0,27,65,57,23,41.0,39,61,66,65,6,0,0,1,0
25.0,187.96,76.2,66,1,1,3,2,1,40,31,62.0,58.0,31,54.0,32,30,44.0,64.0,68.0,66.0,70.0,69.0,49.0,67.0,69.0,64.0,33,67,63,33,41.0,41,67,68,66,12,0,0,1,0
28.0,167.64,77.1,66,0,1,3,4,0,56,62,63.0,55.0,45,54.0,62,61,44.0,64.0,63.0,66.0,65.0,64.0,54.0,67.0,69.0,83.0,54,48,30,64,41.0,60,42,33,27,12,1,1,0,0
23.0,187.96,77.1,66,1,1,3,2,1,26,32,65.0,55.0,38,61.0,29,27,44.0,64.0,68.0,69.0,70.0,72.0,56.0,67.0,71.0,68.0,25,76,62,37,43.0,33,64,63,62,12,0,0,1,0
23.0,152.4,77.1,66,0,1,2,2,1,48,30,63.0,56.0,24,48.0,36,24,53.0,54.0,75.0,68.0,70.0,72.0,56.0,70.0,74.0,68.0,36,61,60,37,55.0,43,64,69,68,6,0,0,1,0
28.0,152.4,77.1,66,1,1,3,3,0,34,64,62.0,56.0,57,61.0,60,46,53.0,64.0,68.0,68.0,69.0,69.0,59.0,70.0,74.0,81.0,56,54,12,67,52.0,55,19,14,13,1,1,0,0,0
28.0,152.4,77.1,66,0,1,3,3,2,45,64,62.0,56.0,52,63.0,44,58,53.0,64.0,67.0,68.0,63.0,64.0,59.0,69.0,74.0,75.0,59,58,13,61,52.0,61,16,16,31,7,1,0,0,0
23.0,185.42,74.8,66,1,1,3,2,0,55,43,62.0,58.0,52,61.0,53,42,53.0,63.0,75.0,69.0,69.0,69.0,62.0,69.0,67.0,68.0,53,81,60,42,55.0,38,66,65,59,6,0,1,0,0
29.0,187.96,77.1,66,1,1,1,1,1,14,8,48.0,56.0,9,61.0,11,8,56.0,63.0,75.0,69.0,69.0,69.0,62.0,48.0,66.0,75.0,10,19,9,7,58.0,10,13,14,11,6,0,0,0,1
30.0,175.26,78.0,66,0,1,4,3,0,64,54,42.0,56.0,48,63.0,57,39,56.0,64.0,67.0,69.0,69.0,60.0,59.0,48.0,66.0,75.0,57,31,16,57,52.0,53,28,29,24,1,1,1,0,0
29.0,175.26,81.2,66,0,1,3,3,2,60,66,42.0,58.0,43,61.0,35,26,26.0,64.0,55.0,47.0,31.0,57.0,33.0,48.0,66.0,67.0,68,69,18,65,31.0,61,58,17,21,7,1,1,0,0
30.0,185.42,78.0,66,1,1,2,1,0,15,20,42.0,58.0,9,61.0,17,18,56.0,64.0,71.0,69.0,69.0,71.0,62.0,60.0,66.0,57.0,13,24,20,13,59.0,25,18,18,13,6,0,0,0,1
30.0,185.42,78.0,66,1,1,2,1,2,16,17,48.0,64.0,14,62.0,18,12,56.0,64.0,71.0,69.0,69.0,71.0,52.0,63.0,67.0,62.0,18,19,26,19,44.0,30,20,20,17,12,0,0,0,1
28.0,175.26,73.9,66,0,1,2,2,1,64,43,48.0,64.0,55,62.0,64,63,56.0,64.0,71.0,69.0,73.0,69.0,52.0,63.0,67.0,62.0,60,53,62,62,44.0,47,63,68,68,2,0,0,1,0
28.0,170.18,73.9,66,1,1,3,2,0,45,31,49.0,57.0,34,53.0,33,42,56.0,64.0,71.0,69.0,73.0,69.0,54.0,66.0,73.0,62.0,33,70,67,53,58.0,47,57,66,65,12,0,0,1,0
28.0,175.26,73.9,66,1,1,3,3,1,57,47,52.0,65.0,58,53.0,62,58,56.0,64.0,71.0,69.0,73.0,69.0,54.0,66.0,75.0,70.0,58,79,63,52,58.0,56,61,65,58,12,0,1,0,0
28.0,185.42,78.9,66,1,1,3,2,1,43,66,59.0,65.0,58,58.0,44,29,56.0,64.0,63.0,60.0,60.0,64.0,54.0,66.0,75.0,75.0,54,74,27,68,58.0,64,19,31,16,0,1,0,0,0
30.0,187.96,78.9,66,1,1,3,2,1,29,22,59.0,61.0,29,62.0,28,24,56.0,65.0,63.0,60.0,60.0,58.0,54.0,66.0,75.0,75.0,19,62,65,21,58.0,35,62,68,64,5,0,0,1,0
30.0,154.94,78.9,66,1,1,3,2,1,64,47,59.0,61.0,55,62.0,63,64,54.0,65.0,63.0,60.0,60.0,55.0,55.0,66.0,75.0,75.0,54,87,67,59,56.0,54,65,67,70,2,0,1,0,0
30.0,172.72,72.1,66,1,1,3,2,1,61,22,60.0,61.0,27,62.0,53,35,56.0,65.0,61.0,64.0,69.0,58.0,55.0,66.0,75.0,72.0,39,74,64,52,56.0,28,60,67,66,0,0,0,1,0
30.0,154.94,69.9,66,1,1,4,2,0,55,52,60.0,61.0,47,62.0,53,43,60.0,65.0,72.0,66.0,69.0,59.0,55.0,63.0,75.0,70.0,47,64,62,54,64.0,42,61,64,61,12,0,0,1,0
29.0,170.18,69.9,66,1,1,3,3,1,71,62,59.0,61.0,56,62.0,73,67,56.0,64.0,72.0,68.0,69.0,59.0,55.0,63.0,75.0,70.0,69,56,46,62,56.0,70,46,53,51,6,1,1,0,0
26.0,175.26,69.9,66,1,1,3,2,1,39,67,57.0,61.0,34,64.0,60,46,54.0,65.0,77.0,80.0,69.0,65.0,57.0,63.0,74.0,71.0,58,77,61,36,56.0,22,61,60,63,11,0,1,0,0
29.0,182.88,76.2,66,0,1,3,2,1,65,24,55.0,63.0,31,64.0,34,25,64.0,65.0,72.0,69.0,69.0,67.0,61.0,72.0,75.0,66.0,22,67,58,45,63.0,30,63,65,66,12,1,1,1,0
26.0,182.88,76.2,66,1,1,3,3,2,39,64,57.0,64.0,43,64.0,36,37,48.0,65.0,72.0,71.0,71.0,67.0,61.0,72.0,71.0,66.0,62,45,14,68,63.0,55,23,16,20,6,1,0,0,0
26.0,152.4,76.2,66,0,1,3,3,1,67,43,58.0,63.0,47,63.0,69,70,48.0,65.0,69.0,71.0,69.0,69.0,61.0,72.0,76.0,65.0,58,65,64,42,49.0,53,63,65,62,12,1,1,1,0
27.0,182.88,74.8,66,1,1,3,3,0,60,60,58.0,63.0,49,63.0,64,48,56.0,65.0,69.0,71.0,69.0,69.0,61.0,71.0,71.0,65.0,56,33,18,58,56.0,61,22,14,17,12,1,0,0,0
27.0,152.4,74.8,66,0,1,3,3,1,52,45,57.0,63.0,32,63.0,40,48,60.0,65.0,68.0,71.0,72.0,69.0,56.0,71.0,71.0,65.0,41,75,72,51,56.0,51,66,65,64,10,0,1,0,0
27.0,182.88,71.2,66,1,1,3,2,0,64,53,53.0,64.0,55,63.0,53,35,58.0,65.0,68.0,71.0,69.0,69.0,51.0,68.0,71.0,65.0,44,59,61,63,56.0,44,65,64,62,6,0,0,1,0
31.0,182.88,71.2,66,1,1,5,2,0,38,35,58.0,63.0,40,63.0,57,32,60.0,65.0,68.0,69.0,67.0,70.0,51.0,68.0,71.0,68.0,21,56,65,47,56.0,44,66,66,66,12,0,0,1,0
31.0,172.72,71.2,66,1,1,3,3,1,49,47,58.0,64.0,59,63.0,57,58,61.0,65.0,68.0,69.0,66.0,67.0,56.0,61.0,71.0,71.0,54,65,67,52,63.0,50,62,63,64,7,0,1,0,0
31.0,152.4,71.2,66,1,1,3,3,2,67,64,58.0,63.0,60,63.0,64,61,63.0,63.0,68.0,69.0,66.0,76.0,59.0,61.0,71.0,68.0,74,68,46,64,65.0,56,63,60,57,6,1,1,0,0
32.0,185.42,71.2,66,1,1,3,2,1,43,32,53.0,63.0,48,62.0,43,60,61.0,63.0,67.0,69.0,64.0,76.0,59.0,61.0,69.0,62.0,63,79,71,52,65.0,58,60,61,60,12,0,1,0,0
32.0,170.18,74.8,66,1,1,3,3,0,59,64,53.0,63.0,55,63.0,69,62,61.0,63.0,59.0,63.0,63.0,61.0,59.0,61.0,71.0,64.0,64,73,50,62,65.0,64,58,53,32,6,1,1,0,0
31.0,154.94,74.8,66,1,1,2,1,0,11,9,55.0,63.0,9,62.0,14,11,61.0,64.0,59.0,63.0,61.0,58.0,30.0,61.0,65.0,64.0,5,23,14,5,49.0,10,19,14,11,1,0,0,0,1
30.0,190.5,73.9,66,1,1,2,1,1,10,18,57.0,63.0,17,59.0,17,14,63.0,63.0,67.0,65.0,61.0,58.0,30.0,63.0,65.0,64.0,15,26,25,15,49.0,32,18,21,18,3,0,0,0,1
30.0,182.88,73.9,66,0,1,3,2,1,67,28,55.0,63.0,24,59.0,35,33,47.0,63.0,67.0,65.0,61.0,58.0,30.0,57.0,63.0,64.0,29,64,65,55,36.0,36,60,64,62,7,0,0,1,0
30.0,175.26,73.9,66,1,1,3,3,1,55,50,33.0,58.0,46,62.0,44,59,47.0,64.0,67.0,65.0,61.0,58.0,33.0,54.0,62.0,64.0,63,56,64,56,36.0,54,67,66,64,12,0,1,0,0
25.0,175.26,73.9,66,1,1,3,2,0,64,45,55.0,58.0,29,62.0,41,67,47.0,64.0,69.0,68.0,63.0,66.0,60.0,57.0,62.0,64.0,33,57,61,67,49.0,46,60,67,64,12,1,1,1,0
23.0,195.58,68.0,66,1,1,3,1,1,15,14,57.0,63.0,14,65.0,13,11,47.0,64.0,69.0,68.0,66.0,66.0,63.0,63.0,63.0,64.0,12,23,15,7,48.0,25,30,13,15,6,0,0,0,1
23.0,187.96,71.2,66,1,1,3,3,0,58,65,57.0,67.0,58,69.0,49,56,47.0,66.0,77.0,78.0,66.0,66.0,63.0,64.0,63.0,64.0,50,37,25,59,48.0,59,30,34,28,12,1,0,0,0
24.0,154.94,71.2,66,1,1,4,3,1,37,66,50.0,66.0,54,70.0,43,39,47.0,67.0,80.0,78.0,73.0,69.0,63.0,64.0,63.0,64.0,57,28,23,57,64.0,65,29,22,18,12,1,0,0,0
24.0,175.26,71.2,66,1,1,4,3,2,58,52,40.0,64.0,42,70.0,41,35,62.0,66.0,80.0,78.0,73.0,77.0,63.0,71.0,66.0,64.0,56,68,63,60,65.0,44,58,65,60,12,0,1,0,0
24.0,172.72,69.9,66,1,1,3,3,1,58,54,50.0,64.0,61,70.0,69,62,62.0,66.0,80.0,72.0,77.0,78.0,61.0,71.0,66.0,64.0,52,77,57,62,65.0,53,60,58,55,6,1,1,0,0
25.0,170.18,71.2,66,0,1,4,3,2,72,51,59.0,64.0,69,70.0,74,61,62.0,66.0,73.0,71.0,71.0,78.0,61.0,66.0,67.0,64.0,67,58,66,56,65.0,65,65,65,66,0,0,0,1,0
28.0,175.26,71.2,66,0,1,3,4,0,55,58,50.0,66.0,59,70.0,64,57,59.0,66.0,73.0,71.0,71.0,78.0,60.0,66.0,71.0,64.0,54,56,48,62,65.0,55,29,48,49,12,1,1,0,0
28.0,187.96,71.2,66,1,1,3,2,0,46,70,50.0,64.0,53,69.0,46,42,59.0,66.0,73.0,71.0,67.0,76.0,60.0,71.0,71.0,66.0,64,33,30,67,58.0,72,22,21,25,7,1,0,0,0
26.0,187.96,73.9,66,1,1,3,2,0,62,41,62.0,64.0,46,64.0,58,36,55.0,66.0,73.0,74.0,67.0,73.0,61.0,74.0,71.0,67.0,54,66,62,48,58.0,49,65,66,60,6,0,0,1,0
26.0,175.26,74.8,66,1,1,4,3,0,68,45,62.0,63.0,37,61.0,65,44,55.0,63.0,73.0,74.0,64.0,60.0,66.0,74.0,71.0,67.0,44,58,36,64,58.0,46,45,63,61,1,1,1,0,0
26.0,154.94,74.8,66,1,1,3,3,1,58,58,62.0,63.0,58,59.0,75,50,61.0,62.0,73.0,74.0,64.0,60.0,58.0,74.0,71.0,71.0,67,70,34,64,58.0,64,40,34,38,7,1,1,0,0
26.0,182.88,79.8,66,1,1,3,2,1,54,44,62.0,63.0,34,56.0,49,58,63.0,61.0,67.0,65.0,64.0,60.0,64.0,78.0,71.0,71.0,56,67,65,49,58.0,51,64,65,63,2,0,0,1,0
29.0,182.88,81.2,66,0,1,3,2,1,63,22,57.0,63.0,42,59.0,66,36,61.0,62.0,58.0,63.0,61.0,60.0,64.0,72.0,71.0,74.0,37,67,67,45,54.0,45,65,66,65,12,0,0,1,0
29.0,187.96,81.2,66,1,1,3,2,1,63,62,58.0,63.0,53,61.0,62,58,61.0,63.0,49.0,60.0,60.0,57.0,60.0,71.0,71.0,74.0,54,71,59,56,44.0,68,63,66,61,6,0,1,0,0
29.0,182.88,81.2,66,1,1,3,2,2,30,23,57.0,64.0,19,59.0,26,46,60.0,62.0,58.0,63.0,61.0,57.0,60.0,67.0,71.0,71.0,44,64,62,21,44.0,60,63,67,66,12,0,0,1,0
23.0,187.96,81.2,66,1,1,2,1,1,13,6,54.0,64.0,8,59.0,10,10,60.0,62.0,58.0,63.0,61.0,57.0,64.0,67.0,71.0,62.0,9,23,18,18,62.0,14,19,13,11,12,0,0,0,1
